Date,Open,High,Low,Adj Close,Volume,Prev Day OI,Prev Day Volume
2013-04-01,1530.0,1530.0,1530.0,1530.0,,0.0,1.0
2013-03-28,1533.0,1537.0,1533.0,1537.0,,1.0,1.0
2013-03-27,1525.0,1531.0,1525.0,1531.0,0.0,0.0,0.0
2013-03-26,1531.5,1531.5,1531.5,1531.5,0.0,0.0,0.0
2013-03-25,1521.25,1521.25,1521.25,1521.25,0.0,0.0,0.0
2013-03-22,1526.25,1526.25,1526.25,1526.25,0.0,0.0,0.0
2013-03-21,1513.25,1513.25,1513.25,1513.25,0.0,0.0,0.0
2013-03-20,1523.25,1523.25,1523.25,1523.25,0.0,0.0,0.0
2013-03-19,1516.25,1516.25,1516.25,1516.25,0.0,0.0,0.0
2013-03-18,1520.5,1520.5,1520.5,1520.5,0.0,0.0,0.0
2013-03-15,1527.25,1527.25,1527.25,1527.25,0.0,0.0,0.0
Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2014-09-19,2013.5,2022.5,2013.25,2022.46,,829823.0,333677.0
2014-09-18,2003.5,2014.5,2001.0,2012.25,,916367.0,623841.0
2014-09-17,1999.5,2010.75,1991.25,2001.5,,1146257.0,884642.0
2014-09-16,1984.75,2002.5,1978.5,1999.5,,1585550.0,854380.0
2014-09-15,1981.75,1987.25,1972.0,1984.25,,2041606.0,1254423.0
2014-09-12,1999.25,1999.25,1979.5,1984.75,,2549337.0,1742511.0
2014-09-11,1994.5,1999.5,1985.0,1997.0,,2885062.0,1590462.0
2014-09-10,1989.5,1996.25,1981.5,1995.0,,3017688.0,1768258.0
2014-09-09,2000.25,2003.0,1983.25,1989.75,,2992833.0,1212909.0
2014-09-08,2006.5,2006.75,1994.0,2000.5,,2989310.0,1693274.0
2014-09-05,1999.0,2007.75,1988.25,2006.0,,3005614.0,1519084.0
2014-09-04,1998.75,2010.0,1990.75,1997.75,,3009547.0,1297828.0
2014-09-03,2000.5,2011.0,1996.25,1998.75,,3008458.0,1244899.0
2014-09-02,1999.0,2006.25,1992.75,1999.75,,3011118.0,1042385.0
2014-08-29,1999.25,2003.75,1992.25,2001.5,,3004649.0,1088971.0
2014-08-28,1996.75,1999.0,1987.5,1996.75,,2996449.0,761368.0
2014-08-27,1999.25,2000.5,1993.5,1997.0,,2973216.0,878014.0
2014-08-26,1994.5,2002.75,1992.25,1998.5,,2972614.0,853066.0
2014-08-25,1990.0,1999.75,1988.75,1995.0,,2959504.0,1115885.0
2014-08-22,1989.75,1991.5,1981.5,1987.75,,2962627.0,841545.0
2014-08-21,1982.75,1992.0,1980.75,1989.5,,2954359.0,1058754.0
2014-08-20,1977.75,1986.0,1973.0,1983.25,,2960508.0,868384.0
2014-08-19,1968.5,1979.75,1968.25,1977.25,,2935727.0,890465.0
2014-08-18,1955.75,1969.0,1955.75,1967.5,,2930057.0,1813411.0
2014-08-15,1954.25,1961.0,1937.25,1952.5,,2947976.0,967191.0
2014-08-14,1946.0,1955.0,1942.0,1953.5,,2932233.0,1120054.0
2014-08-13,1932.25,1946.5,1930.75,1944.75,,2920411.0,1234217.0
2014-08-12,1934.0,1938.75,1923.5,1930.5,,2910845.0,1178957.0
2014-08-11,1923.5,1941.0,1923.25,1932.5,,2901948.0,1904778.0
2014-08-08,1905.25,1928.25,1890.25,1923.75,,2916013.0,1954046.0
2014-08-07,1914.75,1925.75,1899.75,1905.25,,2891258.0,1705227.0
2014-08-06,1914.75,1923.5,1903.0,1914.75,,2897573.0,2137277.0
2014-08-05,1931.0,1933.25,1907.5,1913.0,,2896652.0,1605356.0
2014-08-04,1919.5,1937.5,1914.75,1932.0,,2901142.0,2886317.0
2014-08-01,1926.0,1932.25,1910.25,1918.5,,2936401.0,2772401.0
