Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2019-03-20,0.9037,0.9109,0.9014,0.9102,628.0,276.0,347.0
2019-03-19,0.9041,0.9062,0.9034,0.9039,347.0,272.0,293.0
2019-03-18,0.9034,0.9049,0.9023,0.9041,293.0,254.0,451.0
2019-03-15,0.9019,0.9043,0.9002,0.9034,450.0,211.0,162.0
2019-03-14,0.9055,0.9061,0.9009,0.9015,160.0,166.0,61.0
2019-03-13,0.9062,0.9076,0.9039,0.9073,61.0,167.0,46.0
2019-03-12,0.9043,0.9068,0.9041,0.9055,46.0,156.0,23.0
2019-03-11,0.907,0.9086,0.9058,0.906,23.0,143.0,131.0
2019-03-08,0.9038,0.9103,0.903,0.9073,131.0,48.0,40.0
2019-03-07,0.9025,0.9038,0.9013,0.9036,40.0,34.0,14.0
2019-03-06,0.9007,0.9028,0.9007,0.9016,14.0,25.0,11.0
2019-03-05,0.901,0.9015,0.8993,0.901,11.0,20.0,2.0
2019-03-04,0.9028,0.9028,0.9022,0.9022,2.0,19.0,5.0
2019-03-01,0.9028,0.9028,0.8997,0.9002,5.0,21.0,3.0
2019-02-28,0.9111,0.9111,0.9049,0.9052,3.0,20.0,17.0
2019-02-27,0.9127,0.9137,0.9084,0.9084,17.0,20.0,4.0
2019-02-26,0.91,0.9131,0.91,0.9129,4.0,17.0,3.0
2019-02-25,0.9078,0.9118,0.9075,0.9079,3.0,18.0,5.0
2019-02-22,0.9115,0.9124,0.9102,0.9116,5.0,16.0,3.0
2019-02-21,0.911,0.9121,0.9106,0.9118,3.0,14.0,2.0
2019-02-20,0.9109,0.9126,0.9103,0.9107,2.0,14.0,8.0
2019-02-19,0.9129,0.9134,0.9114,0.9123,8.0,12.0,3.0
2019-02-15,0.9153,0.9153,0.9131,0.9141,3.0,12.0,3.0
2019-02-14,0.9101,0.9139,0.9086,0.9139,3.0,14.0,2.0
2019-02-13,0.9131,0.9131,0.9099,0.91,2.0,13.0,4.0
2019-02-12,0.9142,0.9153,0.913,0.9141,4.0,11.0,2.0
2019-02-11,0.9205,0.9205,0.9151,0.9152,2.0,10.0,0.0
2019-02-08,0.9203,0.921,0.9198,0.9203,0.0,10.0,5.0
2019-02-07,0.9196,0.9213,0.918,0.9199,5.0,10.0,4.0
2019-02-06,0.9209,0.922,0.9186,0.9191,4.0,10.0,4.0
2019-02-05,0.92,0.9203,0.919,0.9191,4.0,10.0,2.0
2019-02-04,0.9189,0.9232,0.9181,0.9196,2.0,9.0,0.0
2019-02-01,0.9231,0.9292,0.9231,0.9231,0.0,9.0,1.0
2019-01-31,0.9292,0.9313,0.9276,0.9285,1.0,9.0,3.0
2019-01-30,0.9242,0.9287,0.9219,0.9283,3.0,9.0,0.0
2019-01-29,0.9256,0.9263,0.9238,0.9256,0.0,9.0,0.0
2019-01-28,0.925,0.926,0.925,0.925,0.0,9.0,0.0
2019-01-25,0.9226,0.9236,0.9205,0.9226,0.0,9.0,2.0
2019-01-24,0.9219,0.924,0.9218,0.9223,2.0,9.0,2.0
2019-01-23,0.9224,0.9245,0.9204,0.9234,2.0,9.0,3.0
2019-01-22,0.9225,0.9267,0.9225,0.926,3.0,10.0,1.0
2019-01-18,0.925,0.9276,0.9216,0.922,1.0,10.0,4.0
2019-01-17,0.9289,0.9308,0.9257,0.9265,4.0,9.0,4.0
2019-01-16,0.9304,0.9334,0.9275,0.9297,4.0,9.0,8.0
2019-01-15,0.9338,0.9342,0.9311,0.9327,8.0,5.0,4.0
2019-01-14,0.9375,0.9375,0.935,0.9358,4.0,5.0,8.0
2019-01-11,0.935,0.9358,0.9326,0.9334,8.0,5.0,3.0
2019-01-10,0.9383,0.939,0.9337,0.9341,3.0,6.0,3.0
2019-01-09,0.9295,0.9376,0.9295,0.9355,3.0,6.0,7.0
2019-01-08,0.9303,0.9336,0.9293,0.9325,7.0,5.0,1.0
2019-01-07,0.9343,0.937,0.9322,0.933,1.0,4.0,1.0
2019-01-04,0.9366,0.9366,0.9339,0.9339,1.0,4.0,5.0
2019-01-03,0.9412,0.949,0.9361,0.9404,5.0,4.0,1.0
2019-01-02,0.9308,0.9315,0.9263,0.928,1.0,3.0,1.0
2018-12-31,0.9215,0.9245,0.9179,0.9241,1.0,2.0,3.0
2018-12-28,0.9144,0.9196,0.9144,0.918,3.0,0.0,0.0
2018-12-27,0.9153,0.9171,0.9153,0.9153,0.0,0.0,1.0
2018-12-26,0.9183,0.9201,0.911,0.911,1.0,1.0,0.0
2018-12-24,0.9192,0.9197,0.9192,0.9192,0.0,1.0,0.0
2018-12-21,0.9117,0.9143,0.911,0.9117,0.0,1.0,7.0
2018-12-20,0.9094,0.9153,0.9021,0.9134,7.0,0.0,0.0
2018-12-19,0.9037,0.9055,0.9023,0.9037,0.0,0.0,0.0
2018-12-18,0.9025,0.9041,0.9025,0.9025,0.0,0.0,0.0
