Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2007-03-19,0.8595,0.8595,0.849,0.852,,67.0,36.0
2007-03-16,0.8515,0.8579,0.8515,0.8568,,82.0,57.0
2007-03-15,0.8524,0.8542,0.8497,0.8504,,130.0,25.0
2007-03-14,0.8616,0.8641,0.855,0.8574,,183.0,57.0
2007-03-13,0.851,0.8607,0.8502,0.8589,,173.0,33.0
2007-03-12,0.8449,0.8547,0.8449,0.8511,,196.0,43.0
2007-03-09,0.853,0.8541,0.8454,0.8474,,209.0,48.0
2007-03-08,0.8653,0.8657,0.8519,0.8549,,227.0,14.0
2007-03-07,0.8606,0.8641,0.8585,0.8607,,227.0,29.0
2007-03-06,0.8692,0.8692,0.8582,0.8588,,233.0,129.0
2007-03-05,0.8652,0.8694,0.8616,0.865,,288.0,86.0
2007-03-02,0.8507,0.8604,0.85,0.8582,,273.0,76.0
2007-03-01,0.8444,0.8565,0.8427,0.8523,,273.0,160.0
2007-02-28,0.8488,0.8497,0.8436,0.8473,,275.0,170.0
2007-02-27,0.8302,0.8532,0.8302,0.8482,,364.0,57.0
2007-02-26,0.8296,0.8327,0.8293,0.8317,,333.0,30.0
2007-02-23,0.8253,0.8295,0.8253,0.8287,,333.0,35.0
2007-02-22,0.8301,0.8301,0.8245,0.8254,,341.0,101.0
2007-02-21,0.835,0.8386,0.8279,0.8301,,349.0,77.0
2007-02-20,0.8407,0.841,0.8341,0.8366,,307.0,59.0
2007-02-16,0.8422,0.8435,0.8399,0.8419,,319.0,95.0
2007-02-15,0.834,0.8431,0.8338,0.8412,,321.0,69.0
2007-02-14,0.8299,0.8332,0.8281,0.8317,,307.0,48.0
2007-02-13,0.8237,0.8294,0.8237,0.829,,311.0,45.0
2007-02-12,0.825,0.8265,0.8233,0.8244,,300.0,33.0
2007-02-09,0.831,0.831,0.8255,0.8261,,287.0,34.0
2007-02-08,0.8335,0.8335,0.827,0.8303,,287.0,33.0
2007-02-07,0.8372,0.8372,0.832,0.8333,,281.0,19.0
2007-02-06,0.8348,0.8381,0.8342,0.8375,,273.0,24.0
2007-02-05,0.8339,0.8376,0.8325,0.8359,,272.0,13.0
2007-02-02,0.832,0.8323,0.8299,0.8308,,276.0,37.0
2007-02-01,0.8333,0.837,0.8326,0.8338,,277.0,32.0
2007-01-31,0.829,0.8338,0.8269,0.8336,,280.0,21.0
2007-01-30,0.8277,0.828,0.826,0.8276,,278.0,21.0
2007-01-29,0.8294,0.8294,0.8238,0.8257,,282.0,20.0
2007-01-26,0.828,0.83,0.8274,0.8282,,288.0,18.0
2007-01-25,0.8322,0.837,0.831,0.8315,,281.0,24.0
2007-01-24,0.8284,0.8345,0.8276,0.8329,,283.0,17.0
2007-01-23,0.8275,0.8319,0.8275,0.8283,,289.0,38.0
2007-01-22,0.8312,0.8312,0.8268,0.8286,,301.0,10.0
2007-01-19,0.8308,0.8318,0.8299,0.8312,,298.0,62.0
2007-01-18,0.8348,0.8363,0.8297,0.8314,,264.0,8.0
2007-01-17,0.8372,0.8377,0.8351,0.8355,,263.0,21.0
2007-01-16,0.8396,0.8396,0.8344,0.836,,259.0,36.0
2007-01-12,0.8378,0.8384,0.8358,0.8378,,244.0,77.0
2007-01-11,0.8435,0.8435,0.8353,0.8377,,235.0,14.0
2007-01-10,0.8465,0.8468,0.8433,0.8437,,233.0,9.0
2007-01-09,0.8461,0.8487,0.8449,0.8456,,227.0,8.0
2007-01-08,0.854,0.8543,0.85,0.8501,,227.0,37.0
2007-01-05,0.8498,0.8552,0.8473,0.8511,,222.0,12.0
2007-01-04,0.8452,0.8479,0.8449,0.8479,,221.0,29.0
2007-01-03,0.8503,0.8515,0.8439,0.8463,,211.0,11.0
2007-01-02,0.8448,0.8511,0.8448,0.85,,212.0,5.0
2006-12-29,0.849,0.8503,0.8481,0.8484,,207.0,4.0
2006-12-28,0.8509,0.8514,0.8494,0.8495,,204.0,12.0
2006-12-27,0.8507,0.8536,0.8507,0.8515,,206.0,22.0
2006-12-26,0.8497,0.8497,0.8486,0.8486,,186.0,31.0
2006-12-22,0.8545,0.855,0.8494,0.8504,,175.0,4.0
2006-12-21,0.8547,0.8572,0.8538,0.8546,,175.0,5.0
2006-12-20,0.8573,0.8577,0.8541,0.8551,,174.0,34.0
2006-12-19,0.8596,0.8596,0.856,0.8573,,145.0,18.0
2006-12-18,0.8582,0.8597,0.8562,0.8566,,149.0,69.0
