Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2006-12-18,0.8484,0.8484,0.844,0.8456,,54.0,5.0
2006-12-15,0.8462,0.8504,0.8456,0.8466,,61.0,26.0
2006-12-14,0.8521,0.8525,0.8488,0.8488,,69.0,36.0
2006-12-13,0.8561,0.8562,0.8504,0.8516,,90.0,11.0
2006-12-12,0.8551,0.8574,0.8538,0.8561,,93.0,74.0
2006-12-11,0.861,0.861,0.8535,0.8564,,109.0,60.0
2006-12-08,0.8676,0.8704,0.8585,0.8596,,132.0,14.0
2006-12-07,0.8723,0.8723,0.8686,0.8686,,138.0,28.0
2006-12-06,0.873,0.8731,0.8687,0.8692,,144.0,25.0
2006-12-05,0.8688,0.8755,0.8684,0.8725,,150.0,15.0
2006-12-04,0.869,0.8697,0.8655,0.8686,,169.0,70.0
2006-12-01,0.8664,0.8724,0.8615,0.8687,,169.0,14.0
2006-11-30,0.8633,0.8673,0.8604,0.8656,,178.0,12.0
2006-11-29,0.8664,0.8671,0.8608,0.8619,,176.0,55.0
2006-11-28,0.863,0.865,0.8618,0.8636,,175.0,34.0
2006-11-27,0.8659,0.8681,0.8618,0.8641,,183.0,77.0
2006-11-24,0.8606,0.868,0.86,0.8656,,167.0,27.0
2006-11-22,0.8512,0.8615,0.8511,0.8589,,162.0,13.0
2006-11-21,0.8521,0.8521,0.8487,0.8514,,171.0,32.0
2006-11-20,0.8523,0.8523,0.8491,0.8501,,178.0,36.0
2006-11-17,0.8482,0.8536,0.8466,0.852,,163.0,17.0
2006-11-16,0.8531,0.8531,0.8487,0.8496,,163.0,22.0
2006-11-15,0.85,0.8531,0.8497,0.8509,,162.0,46.0
2006-11-14,0.8538,0.8574,0.8522,0.8548,,161.0,28.0
2006-11-13,0.8563,0.8577,0.8488,0.8508,,167.0,24.0
2006-11-10,0.8565,0.857,0.8544,0.8544,,156.0,44.0
2006-11-09,0.8532,0.8535,0.8473,0.8519,,137.0,7.0
2006-11-08,0.8542,0.856,0.8516,0.8541,,139.0,17.0
2006-11-07,0.85,0.8576,0.85,0.8543,,139.0,14.0
2006-11-06,0.85,0.8533,0.8484,0.8503,,145.0,50.0
2006-11-03,0.8588,0.8597,0.8515,0.8525,,138.0,11.0
2006-11-02,0.8584,0.8617,0.8576,0.8588,,137.0,15.0
2006-11-01,0.861,0.8622,0.8593,0.8608,,138.0,102.0
2006-10-31,0.8578,0.863,0.8522,0.8608,,149.0,15.0
2006-10-30,0.859,0.859,0.8565,0.8574,,152.0,67.0
2006-10-27,0.8501,0.8592,0.8485,0.8562,,141.0,25.0
2006-10-26,0.8475,0.8513,0.8475,0.8506,,139.0,15.0
2006-10-25,0.8455,0.847,0.8444,0.8467,,143.0,17.0
2006-10-24,0.844,0.8458,0.842,0.8448,,138.0,19.0
2006-10-23,0.8487,0.8487,0.8438,0.8448,,150.0,43.0
2006-10-20,0.8516,0.8527,0.8488,0.8495,,137.0,6.0
2006-10-19,0.8482,0.8538,0.8482,0.8532,,138.0,10.0
2006-10-18,0.8506,0.8517,0.8459,0.848,,135.0,26.0
2006-10-17,0.8486,0.8507,0.847,0.8478,,135.0,24.0
2006-10-16,0.8417,0.8475,0.8415,0.8467,,144.0,18.0
2006-10-13,0.8455,0.8465,0.842,0.8433,,141.0,18.0
2006-10-12,0.8441,0.8457,0.8433,0.8446,,144.0,27.0
2006-10-11,0.843,0.8455,0.8428,0.843,,147.0,39.0
2006-10-10,0.8496,0.8496,0.8429,0.843,,143.0,121.0
2006-10-06,0.8579,0.8579,0.848,0.8493,,143.0,19.0
2006-10-05,0.8582,0.86,0.8578,0.8579,,136.0,30.0
2006-10-04,0.8553,0.8572,0.8541,0.8566,,132.0,13.0
2006-10-03,0.8585,0.8605,0.8568,0.857,,131.0,17.0
2006-10-02,0.8544,0.8602,0.853,0.859,,131.0,21.0
2006-09-29,0.8585,0.8594,0.855,0.8559,,122.0,13.0
2006-09-28,0.8592,0.8606,0.8569,0.858,,129.0,43.0
2006-09-27,0.8633,0.8643,0.86,0.861,,121.0,14.0
2006-09-26,0.8678,0.8693,0.8627,0.8638,,127.0,12.0
2006-09-25,0.8675,0.8714,0.8669,0.8688,,129.0,33.0
2006-09-22,0.8687,0.872,0.8679,0.8685,,122.0,33.0
2006-09-21,0.8628,0.8705,0.8617,0.8696,,123.0,11.0
2006-09-20,0.8641,0.865,0.861,0.8623,,114.0,25.0
2006-09-19,0.8568,0.8658,0.8568,0.8611,,108.0,8.0
2006-09-18,0.86,0.86,0.8562,0.8588,,106.0,36.0
2006-09-15,0.86,0.8628,0.8576,0.8606,,113.0,37.0
2006-09-14,0.861,0.8636,0.8609,0.8615,,91.0,11.0
2006-09-13,0.861,0.8628,0.8601,0.8617,,90.0,36.0
2006-09-12,0.86,0.8638,0.8578,0.8589,,73.0,45.0
