Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2016-12-19,0.8493,0.8554,0.8493,0.8553,,367.0,179.0
2016-12-16,0.8463,0.8512,0.8445,0.8473,,670.0,1928.0
2016-12-15,0.8531,0.8539,0.8428,0.8481,,841.0,2049.0
2016-12-14,0.868,0.8714,0.852,0.8595,,972.0,988.0
2016-12-13,0.8705,0.8713,0.8662,0.8678,,1007.0,1781.0
2016-12-12,0.8664,0.8708,0.8614,0.8689,,1050.0,1393.0
2016-12-09,0.8764,0.8772,0.8669,0.8682,,1013.0,1937.0
2016-12-08,0.8802,0.8842,0.8744,0.8771,,977.0,971.0
2016-12-07,0.8777,0.8819,0.8744,0.8785,,1043.0,1059.0
2016-12-06,0.8787,0.8813,0.8761,0.8768,,1043.0,1413.0
2016-12-05,0.8848,0.8852,0.8717,0.8794,,1037.0,1301.0
2016-12-02,0.878,0.8827,0.876,0.8799,,1075.0,1528.0
2016-12-01,0.8746,0.8789,0.8714,0.8774,,1194.0,2028.0
2016-11-30,0.8895,0.8929,0.8736,0.8754,,1252.0,1448.0
2016-11-29,0.8949,0.8963,0.883,0.8911,,1336.0,1496.0
2016-11-28,0.8864,0.8986,0.8858,0.8913,,1509.0,2047.0
2016-11-25,0.8896,0.8902,0.8787,0.8841,,1509.0,1426.0
2016-11-23,0.901,0.9027,0.8859,0.8889,,1414.0,1453.0
2016-11-22,0.903,0.9077,0.8988,0.9005,,1492.0,1179.0
2016-11-21,0.9018,0.906,0.8988,0.9006,,1577.0,1385.0
2016-11-18,0.908,0.9115,0.902,0.9047,,1664.0,2050.0
2016-11-17,0.9192,0.922,0.9085,0.9108,,1547.0,1247.0
2016-11-16,0.918,0.92,0.9121,0.917,,1484.0,1248.0
2016-11-15,0.9246,0.9288,0.9155,0.9157,,1482.0,1871.0
2016-11-14,0.9374,0.9378,0.9223,0.9227,,1351.0,1933.0
2016-11-11,0.9372,0.9442,0.9362,0.9376,,1314.0,2998.0
2016-11-10,0.9475,0.9539,0.9361,0.9373,,1423.0,5278.0
2016-11-09,0.9527,0.9895,0.9456,0.946,,1404.0,896.0
2016-11-08,0.9578,0.9601,0.952,0.9533,,1319.0,900.0
2016-11-07,0.9644,0.9644,0.9571,0.9575,,1260.0,867.0
2016-11-04,0.9728,0.9737,0.969,0.971,,1277.0,802.0
2016-11-03,0.9691,0.9766,0.9682,0.9724,,1317.0,936.0
2016-11-02,0.9627,0.9721,0.9615,0.9692,,1417.0,853.0
2016-11-01,0.9556,0.9649,0.9528,0.9634,,1445.0,675.0
2016-10-31,0.9577,0.9581,0.9519,0.9546,,1490.0,1376.0
2016-10-28,0.9516,0.9589,0.9491,0.9564,,1503.0,591.0
2016-10-27,0.9585,0.9603,0.9508,0.9513,,1501.0,623.0
2016-10-26,0.9615,0.963,0.9575,0.9582,,1536.0,789.0
2016-10-25,0.961,0.9622,0.9552,0.9611,,1495.0,442.0
2016-10-24,0.9641,0.9657,0.9603,0.9611,,1490.0,683.0
2016-10-21,0.9632,0.9677,0.9614,0.9649,,1540.0,677.0
2016-10-20,0.9691,0.9693,0.9624,0.9637,,1484.0,742.0
2016-10-19,0.9646,0.9711,0.9639,0.9689,,1480.0,456.0
