Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2006-09-18,0.8435,0.85,0.8435,0.8469,,98.0,39.0
2006-09-15,0.8509,0.8522,0.848,0.85,,144.0,74.0
2006-09-14,0.8505,0.8524,0.8494,0.8508,,175.0,24.0
2006-09-13,0.8489,0.8522,0.8489,0.8511,,172.0,24.0
2006-09-12,0.852,0.853,0.8474,0.8483,,179.0,42.0
2006-09-11,0.8541,0.8564,0.85,0.8514,,197.0,5.0
2006-09-08,0.8618,0.8618,0.8559,0.8566,,196.0,9.0
2006-09-07,0.861,0.8628,0.8557,0.8604,,196.0,40.0
2006-09-06,0.8628,0.8632,0.8572,0.8592,,185.0,71.0
2006-09-05,0.8595,0.8665,0.8595,0.8641,,213.0,8.0
2006-09-01,0.8549,0.8557,0.8535,0.8557,,217.0,22.0
2006-08-31,0.8565,0.8565,0.8525,0.8539,,226.0,39.0
2006-08-30,0.8584,0.8589,0.8551,0.8558,,216.0,33.0
2006-08-29,0.8593,0.8612,0.8576,0.8605,,223.0,10.0
2006-08-28,0.8563,0.8579,0.855,0.856,,223.0,56.0
2006-08-25,0.8595,0.8606,0.8533,0.8551,,215.0,6.0
2006-08-24,0.8623,0.8628,0.8606,0.8612,,215.0,18.0
2006-08-23,0.8609,0.8641,0.8609,0.8624,,212.0,34.0
2006-08-22,0.8645,0.8645,0.8591,0.8609,,186.0,12.0
2006-08-21,0.8679,0.8699,0.8658,0.8666,,176.0,7.0
2006-08-18,0.8658,0.8691,0.8653,0.8665,,177.0,10.0
2006-08-17,0.87,0.8713,0.8651,0.8657,,181.0,22.0
2006-08-16,0.8658,0.8684,0.8637,0.8669,,187.0,19.0
2006-08-15,0.8612,0.8665,0.8612,0.865,,186.0,13.0
2006-08-14,0.8646,0.8646,0.8601,0.8607,,184.0,37.0
2006-08-11,0.8725,0.8725,0.8632,0.8637,,197.0,17.0
2006-08-10,0.8745,0.8759,0.8698,0.8719,,196.0,19.0
2006-08-09,0.8721,0.8762,0.8685,0.8724,,193.0,20.0
2006-08-08,0.8732,0.8775,0.8725,0.8749,,196.0,22.0
2006-08-07,0.875,0.8803,0.8735,0.874,,193.0,27.0
2006-08-04,0.8728,0.8827,0.8712,0.8796,,193.0,14.0
2006-08-03,0.877,0.8771,0.8734,0.8754,,193.0,11.0
2006-08-02,0.8805,0.8815,0.8768,0.879,,189.0,33.0
2006-08-01,0.8774,0.8791,0.873,0.8791,,191.0,23.0
2006-07-31,0.8809,0.8825,0.8761,0.8784,,194.0,35.0
