Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2019-03-15,2818.5,2841.25,2818.0,2834.75,642.0,9029.0,728.0
2019-03-14,2824.75,2829.5,2813.25,2817.0,728.0,8631.0,651.0
2019-03-13,2801.0,2831.0,2793.0,2824.5,641.0,8725.0,2107.0
2019-03-12,2793.5,2807.5,2790.25,2801.5,1288.0,7459.0,750.0
2019-03-11,2755.0,2797.75,2747.5,2793.75,750.0,7261.0,779.0
2019-03-08,2759.0,2760.5,2731.75,2756.25,779.0,6892.0,588.0
2019-03-07,2779.0,2786.0,2748.25,2759.75,588.0,6788.0,483.0
2019-03-06,2795.75,2802.25,2779.0,2781.5,483.0,6597.0,3068.0
2019-03-05,2799.0,2807.75,2793.75,2801.5,68.0,4085.0,377.0
2019-03-04,2821.75,2828.5,2777.5,2801.5,377.0,3979.0,124.0
2019-03-01,2795.75,2817.75,2793.25,2815.0,124.0,3957.0,58.0
2019-02-28,2804.5,2804.75,2792.25,2794.5,58.0,3938.0,144.0
2019-02-27,2799.5,2806.0,2785.5,2805.0,91.0,3907.0,292.0
2019-02-26,2802.5,2813.0,2793.75,2801.5,292.0,3674.0,158.0
2019-02-25,2809.0,2823.5,2804.5,2807.0,158.0,3630.0,336.0
2019-02-22,2781.5,2804.0,2780.5,2800.5,327.0,3515.0,34.0
2019-02-21,2795.0,2806.25,2773.75,2783.5,34.0,3499.0,78.0
2019-02-20,2787.5,2799.25,2783.5,2796.25,78.0,3491.0,98.0
2019-02-19,2786.75,2796.25,2776.0,2788.0,98.0,3463.0,47.0
2019-02-15,2746.0,2787.25,2738.75,2786.75,47.0,3474.0,17.0
2019-02-14,2759.0,2772.5,2740.5,2753.0,17.0,3474.0,360.0
2019-02-13,2756.0,2771.5,2753.0,2759.5,360.0,3285.0,61.0
2019-02-12,2720.5,2756.75,2715.5,2754.5,61.0,3274.0,285.0
2019-02-11,2718.5,2729.25,2710.5,2717.5,285.0,3014.0,68.0
2019-02-08,2703.5,2719.0,2690.75,2715.75,68.0,3012.0,378.0
2019-02-07,2734.5,2735.25,2695.5,2713.75,378.0,3190.0,222.0
