Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
1998-12-18,1179.75,1182.5,1177.0,1182.25,0.0,0.0,0.0
1998-12-17,1181.5,1183.0,1140.0,1181.5,0.0,0.0,0.0
1998-12-16,1162.25,1168.75,1138.0,1162.5,0.0,0.0,0.0
1998-12-15,1163.25,1164.0,1137.0,1163.25,0.0,0.0,0.0
1998-12-14,1165.5,1169.5,1154.0,1166.5,0.0,0.0,0.0
1998-12-11,1166.0,1170.0,1154.0,1170.0,0.0,0.0,0.0
1998-12-10,1165.5,1189.5,1163.75,1166.0,0.0,0.0,0.0
1998-12-09,1184.75,1185.5,1184.75,1185.0,0.0,0.0,0.0
1998-12-08,1182.0,1195.5,1173.25,1182.0,0.0,0.0,0.0
1998-12-07,1180.75,1191.75,1177.25,1187.0,0.0,0.0,0.0
1998-12-04,1151.75,1185.25,1150.5,1180.5,0.0,0.0,0.0
1998-12-03,1152.0,1180.75,1149.5,1151.75,0.0,0.0,0.0
1998-12-02,1172.0,1177.75,1158.5,1172.25,0.0,0.0,0.0
1998-12-01,1174.75,1179.0,1151.25,1174.75,0.0,0.0,0.0
1998-11-30,1162.75,1197.5,1161.5,1162.25,0.0,0.0,0.0
1998-11-27,1193.75,1196.25,1186.25,1194.25,0.0,0.0,0.0
1998-11-25,1186.25,1191.0,1182.0,1185.75,0.0,0.0,0.0
1998-11-24,1187.5,1198.0,1184.25,1187.75,0.0,0.0,0.0
1998-11-23,1193.75,1195.0,1167.5,1193.5,0.0,0.0,0.0
1998-11-20,1158.0,1167.75,1156.5,1167.0,0.0,0.0,0.0
1998-11-19,1157.75,1159.0,1147.25,1158.5,0.0,0.0,0.0
1998-11-18,1149.5,1151.0,1136.0,1149.75,0.0,0.0,0.0
1998-11-17,1143.5,1157.5,1132.5,1144.0,0.0,0.0,0.0
1998-11-16,1142.0,1144.5,1129.75,1142.25,0.0,0.0,0.0
1998-11-13,1122.5,1134.5,1121.0,1134.5,0.0,0.0,0.0
1998-11-12,1123.5,1132.0,1118.25,1123.0,0.0,0.0,0.0
1998-11-11,1126.0,1142.0,1121.25,1126.25,0.0,0.0,0.0
1998-11-10,1130.25,1140.5,1128.0,1130.5,0.0,0.0,0.0
1998-11-09,1136.25,1149.25,1127.5,1137.0,0.0,0.0,0.0
1998-11-06,1140.75,1148.75,1135.25,1148.5,0.0,0.0,0.0
1998-11-05,1140.75,1142.75,1113.5,1140.75,0.0,0.0,0.0
1998-11-04,1124.0,1133.5,1113.75,1124.5,0.0,0.0,0.0
1998-11-03,1113.75,1121.75,1111.5,1114.25,0.0,0.0,0.0
1998-11-02,1120.5,1121.5,1101.75,1120.5,0.0,0.0,0.0
1998-10-30,1096.5,1110.25,1095.0,1106.0,0.0,0.0,0.0
1998-10-29,1096.75,1097.75,1069.0,1096.5,0.0,0.0,0.0
1998-10-28,1071.0,1079.25,1065.0,1071.0,0.0,0.0,0.0
1998-10-27,1073.5,1094.0,1067.75,1074.75,0.0,0.0,0.0
1998-10-26,1080.5,1090.0,1069.75,1080.75,0.0,0.0,0.0
1998-10-23,1087.25,1087.75,1072.75,1074.25,0.0,0.0,0.0
1998-10-22,1087.0,1088.25,1067.0,1087.25,0.0,0.0,0.0
1998-10-21,1072.75,1081.75,1063.5,1073.0,0.0,0.0,0.0
1998-10-20,1072.75,1093.0,1067.5,1075.0,0.0,0.0,0.0
1998-10-19,1066.0,1074.0,1058.5,1070.0,0.0,0.0,0.0
1998-10-16,1064.0,1072.0,1054.75,1067.0,0.0,0.0,0.0
1998-10-15,1061.5,1065.0,1004.0,1064.0,0.0,0.0,0.0
1998-10-14,1010.75,1023.0,993.0,1011.0,0.0,0.0,0.0
1998-10-13,1001.75,1014.0,993.5,1000.0,0.0,0.0,0.0
1998-10-12,1005.25,1019.0,986.5,1005.75,0.0,0.0,0.0
1998-10-09,970.0,994.75,958.0,992.75,0.0,0.0,0.0
1998-10-08,969.75,985.0,929.25,969.25,0.0,0.0,0.0
1998-10-07,978.25,980.25,978.25,980.25,0.0,0.0,0.0
1998-10-06,993.5,1019.0,982.0,992.25,0.0,0.0,0.0
1998-10-05,994.5,1013.5,970.0,995.25,0.0,0.0,0.0
1998-10-02,993.75,1016.5,978.5,1013.0,0.0,0.0,0.0
1998-10-01,994.25,1033.0,987.5,994.25,0.0,0.0,0.0
1998-09-30,1027.0,1056.5,1022.0,1025.5,0.0,0.0,0.0
1998-09-29,1057.25,1068.0,1043.0,1056.5,0.0,0.0,0.0
1998-09-28,1061.0,1072.0,1049.0,1062.25,0.0,0.0,0.0
1998-09-25,1039.0,1063.5,1032.0,1051.0,0.0,0.0,0.0
1998-09-24,1053.0,1080.75,1041.0,1053.0,0.0,0.0,0.0
1998-09-23,1078.0,1079.25,1034.75,1078.25,0.0,0.0,0.0
1998-09-22,1039.25,1044.75,1030.25,1039.0,0.0,0.0,0.0
1998-09-21,1031.0,1038.0,999.5,1031.5,0.0,0.0,0.0
1998-09-18,1028.75,1038.0,1021.25,1031.25,0.0,0.0,0.0
1998-09-17,1028.25,1059.25,1024.75,1029.0,0.0,0.0,0.0
1998-09-16,1057.75,1059.5,1038.5,1058.25,0.0,0.0,0.0
1998-09-15,1046.75,1050.0,1030.5,1047.25,0.0,0.0,0.0
1998-09-14,1040.5,1051.0,1020.0,1040.0,0.0,0.0,0.0
1998-09-11,983.5,1025.25,965.0,1025.0,0.0,0.0,0.0
1998-09-10,981.0,1013.0,975.5,983.5,0.0,0.0,0.0
1998-09-09,1012.5,1039.25,1012.0,1013.5,0.0,0.0,0.0
1998-09-08,1037.0,1038.25,1003.5,1038.25,0.0,0.0,0.0
1998-09-04,990.5,1005.0,964.5,987.25,0.0,0.0,0.0
1998-09-03,1001.0,1001.0,974.0,996.25,0.0,0.0,0.0
1998-09-02,1004.25,1025.0,997.0,1001.0,0.0,0.0,0.0
1998-09-01,963.0,1015.25,943.0,1010.25,0.0,0.0,0.0
1998-08-31,1042.5,1051.0,956.75,964.5,0.0,0.0,0.0
1998-08-28,1045.5,1067.5,1030.0,1044.0,0.0,0.0,0.0
1998-08-27,1048.75,1099.75,1046.75,1049.0,0.0,0.0,0.0
1998-08-26,1106.0,1107.5,1089.5,1101.0,0.0,0.0,0.0
1998-08-25,1102.75,1122.0,1100.25,1108.0,0.0,0.0,0.0
1998-08-24,1103.5,1110.75,1093.25,1105.0,0.0,0.0,0.0
1998-08-21,1105.0,1107.0,1065.25,1099.75,0.0,0.0,0.0
1998-08-20,1105.0,1117.5,1104.0,1107.75,0.0,0.0,0.0
1998-08-19,1116.0,1124.5,1110.25,1115.5,0.0,0.0,0.0
1998-08-18,1115.75,1120.5,1100.75,1120.5,0.0,0.0,0.0
1998-08-17,1067.25,1098.5,1063.0,1097.75,0.0,0.0,0.0
1998-08-14,1088.0,1099.0,1073.25,1077.5,0.0,0.0,0.0
1998-08-13,1102.0,1106.5,1086.0,1086.0,0.0,0.0,0.0
1998-08-12,1084.0,1103.5,1082.75,1103.5,0.0,0.0,0.0
1998-08-11,1081.75,1100.5,1069.0,1084.75,0.0,0.0,0.0
1998-08-10,1102.5,1126.25,1097.5,1102.5,0.0,0.0,0.0
1998-08-07,1105.5,1120.75,1100.25,1108.5,0.0,0.0,0.0
1998-08-06,1092.75,1109.25,1091.0,1107.0,0.0,0.0,0.0
1998-08-05,1075.0,1102.0,1072.5,1102.0,0.0,0.0,0.0
1998-08-04,1127.75,1136.75,1085.25,1090.0,0.0,0.0,0.0
1998-08-03,1131.25,1140.0,1128.0,1131.5,0.0,0.0,0.0
1998-07-31,1156.5,1161.75,1132.0,1139.25,0.0,0.0,0.0
1998-07-30,1150.75,1162.75,1142.75,1161.5,0.0,0.0,0.0
1998-07-29,1149.75,1158.25,1139.0,1143.0,0.0,0.0,0.0
1998-07-28,1163.0,1169.0,1137.5,1149.5,0.0,0.0,0.0
