Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2000-06-19,0.9445,0.9445,0.9445,0.9445,0.0,0.0,0.0
2000-06-16,0.9417,0.942,0.9395,0.9417,0.0,0.0,0.0
2000-06-15,0.9408,0.9526,0.935,0.9383,0.0,0.0,0.0
2000-06-14,0.9379,0.9379,0.9375,0.9379,0.0,0.0,0.0
2000-06-13,0.9375,0.95,0.9364,0.9364,0.0,0.0,0.0
2000-06-12,0.938,0.9386,0.9366,0.9379,0.0,0.0,0.0
2000-06-09,0.936,0.9444,0.936,0.9373,0.0,0.0,0.0
2000-06-08,0.951,0.951,0.9432,0.9435,0.0,0.0,0.0
2000-06-07,0.9485,0.9511,0.9445,0.9498,0.0,0.0,0.0
2000-06-06,0.9313,0.9523,0.9308,0.9488,0.0,0.0,0.0
2000-06-05,0.9284,0.9345,0.9275,0.9309,0.0,0.0,0.0
2000-06-02,0.9236,0.9311,0.9165,0.9257,0.0,0.0,0.0
2000-06-01,0.9258,0.9313,0.9201,0.9224,0.0,0.0,0.0
2000-05-31,0.9374,0.9413,0.9298,0.9315,0.0,0.0,0.0
2000-05-30,0.9405,0.9467,0.9405,0.9419,0.0,0.0,0.0
2000-05-26,0.9344,0.9417,0.9317,0.9386,0.0,0.0,0.0
2000-05-25,0.9317,0.9348,0.9309,0.9341,0.0,0.0,0.0
2000-05-24,0.9443,0.9443,0.9311,0.9318,0.0,0.0,0.0
2000-05-23,0.9393,0.9439,0.9379,0.9426,0.0,0.0,0.0
2000-05-22,0.938,0.9413,0.9357,0.9389,0.0,0.0,0.0
2000-05-19,0.9283,0.9425,0.9242,0.9413,0.0,0.0,0.0
2000-05-18,0.9246,0.9254,0.9188,0.9245,0.0,0.0,0.0
2000-05-17,0.919,0.9215,0.9148,0.9196,0.0,0.0,0.0
2000-05-16,0.9224,0.9238,0.9159,0.9196,0.0,0.0,0.0
2000-05-15,0.927,0.9283,0.9182,0.9186,0.0,0.0,0.0
2000-05-12,0.9254,0.9283,0.9231,0.9282,0.0,0.0,0.0
2000-05-11,0.92,0.9308,0.9199,0.9272,0.0,0.0,0.0
2000-05-10,0.9257,0.9269,0.9197,0.9201,0.0,0.0,0.0
2000-05-09,0.9252,0.9252,0.9188,0.9202,0.0,0.0,0.0
2000-05-08,0.9262,0.93,0.9242,0.9245,0.0,0.0,0.0
2000-05-05,0.934,0.9379,0.9273,0.9287,0.0,0.0,0.0
2000-05-04,0.9263,0.9499,0.9222,0.9321,0.0,0.0,0.0
2000-05-03,0.9284,0.9293,0.9205,0.9225,0.0,0.0,0.0
2000-05-02,0.9262,0.9294,0.9221,0.9285,0.0,0.0,0.0
2000-05-01,0.9327,0.9352,0.9221,0.9255,0.0,0.0,0.0
2000-04-28,0.9465,0.9488,0.9318,0.9318,0.0,0.0,0.0
2000-04-27,0.9498,0.9529,0.9456,0.9485,0.0,0.0,0.0
2000-04-26,0.955,0.955,0.9454,0.9497,0.0,0.0,0.0
2000-04-25,0.955,0.9578,0.954,0.954,0.0,0.0,0.0
2000-04-24,0.9595,0.9605,0.9539,0.9547,0.0,0.0,0.0
2000-04-20,0.965,0.9775,0.9572,0.9581,0.0,0.0,0.0
2000-04-19,0.9635,0.9705,0.9616,0.9641,0.0,0.0,0.0
2000-04-18,0.9678,0.971,0.9647,0.9648,0.0,0.0,0.0
2000-04-17,0.968,0.9747,0.96,0.9692,0.0,0.0,0.0
2000-04-14,0.9551,0.9647,0.9537,0.9637,0.0,0.0,0.0
2000-04-13,0.9535,0.965,0.9517,0.9556,0.0,0.0,0.0
2000-04-12,0.947,0.959,0.9449,0.9556,0.0,0.0,0.0
2000-04-11,0.9466,0.9506,0.9446,0.9446,0.0,0.0,0.0
2000-04-10,0.9552,0.9603,0.9477,0.9504,0.0,0.0,0.0
2000-04-07,0.966,0.9663,0.9598,0.9599,0.0,0.0,0.0
2000-04-06,0.9655,0.9672,0.9581,0.9662,0.0,0.0,0.0
2000-04-05,0.965,0.9665,0.9627,0.9654,0.0,0.0,0.0
2000-04-04,0.9658,0.9721,0.9581,0.9661,0.0,0.0,0.0
2000-04-03,0.977,0.991,0.9604,0.9663,0.0,0.0,0.0
2000-03-31,0.9575,0.9929,0.9566,0.9908,0.0,0.0,0.0
2000-03-30,0.96,0.965,0.9502,0.9606,0.0,0.0,0.0
2000-03-29,0.9615,0.97,0.9561,0.9603,0.0,0.0,0.0
2000-03-28,0.9502,0.9587,0.9502,0.9579,0.0,0.0,0.0
2000-03-27,0.95,0.9509,0.9469,0.9502,0.0,0.0,0.0
2000-03-24,0.9459,0.948,0.9436,0.948,0.0,0.0,0.0
2000-03-23,0.9466,0.9497,0.9404,0.9447,0.0,0.0,0.0
2000-03-22,0.9498,0.952,0.9474,0.9493,0.0,0.0,0.0
2000-03-21,0.9545,0.9558,0.9483,0.9483,0.0,0.0,0.0
2000-03-20,0.951,0.9554,0.945,0.9551,0.0,0.0,0.0
2000-03-17,0.9619,0.9619,0.9514,0.9516,0.0,0.0,0.0
2000-03-16,0.9624,0.9645,0.9601,0.962,0.0,0.0,0.0
2000-03-15,0.9625,0.9686,0.962,0.9624,0.0,0.0,0.0
2000-03-14,0.9621,0.9712,0.9608,0.9673,0.0,0.0,0.0
2000-03-13,0.959,0.9695,0.959,0.9626,0.0,0.0,0.0
2000-03-10,0.957,0.9585,0.9543,0.9574,0.0,0.0,0.0
2000-03-09,0.955,0.9571,0.9504,0.9543,0.0,0.0,0.0
2000-03-08,0.9588,0.96,0.947,0.9504,0.0,0.0,0.0
2000-03-07,0.947,0.9619,0.9435,0.9588,0.0,0.0,0.0
2000-03-06,0.9472,0.948,0.9442,0.9461,0.0,0.0,0.0
2000-03-03,0.9436,0.9436,0.9436,0.9436,0.0,0.0,0.0
2000-03-02,0.9452,0.9452,0.9452,0.9452,0.0,0.0,0.0
2000-03-01,0.951,0.951,0.93,0.951,0.0,0.0,0.0
2000-02-29,0.9249,0.9249,0.9249,0.9249,0.0,0.0,0.0
2000-02-28,0.9323,0.9323,0.9323,0.9323,0.0,0.0,0.0
2000-02-25,0.9248,0.9248,0.9248,0.9248,0.0,0.0,0.0
2000-02-24,0.9255,0.9255,0.9177,0.9177,0.0,0.0,0.0
2000-02-23,0.9161,0.9161,0.9161,0.9161,0.0,0.0,0.0
2000-02-22,0.9212,0.9212,0.9212,0.9212,0.0,0.0,0.0
2000-02-18,0.9195,0.9195,0.9195,0.9195,0.0,0.0,0.0
2000-02-17,0.9227,0.9227,0.9227,0.9227,0.0,0.0,0.0
2000-02-16,0.933,0.933,0.933,0.933,0.0,0.0,0.0
2000-02-15,0.9357,0.9357,0.9357,0.9357,0.0,0.0,0.0
2000-02-14,0.9386,0.9386,0.9386,0.9386,0.0,0.0,0.0
2000-02-11,0.9381,0.9381,0.9381,0.9381,0.0,0.0,0.0
2000-02-10,0.9379,0.9379,0.9379,0.9379,0.0,0.0,0.0
2000-02-09,0.9362,0.9362,0.9362,0.9362,0.0,0.0,0.0
2000-02-08,0.9348,0.9348,0.9348,0.9348,0.0,0.0,0.0
2000-02-07,0.9398,0.9398,0.9398,0.9398,0.0,0.0,0.0
2000-02-04,0.9532,0.9532,0.9532,0.9532,0.0,0.0,0.0
2000-02-03,0.9496,0.9496,0.9496,0.9496,0.0,0.0,0.0
2000-02-02,0.9456,0.9456,0.9456,0.9456,0.0,0.0,0.0
2000-02-01,0.9492,0.9492,0.9492,0.9492,0.0,0.0,0.0
2000-01-31,0.9525,0.9525,0.9525,0.9525,0.0,0.0,0.0
2000-01-28,0.9562,0.9562,0.9562,0.9562,0.0,0.0,0.0
2000-01-27,0.9753,0.9753,0.9753,0.9753,0.0,0.0,0.0
2000-01-26,0.9687,0.9687,0.9687,0.9687,0.0,0.0,0.0
2000-01-25,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0
2000-01-24,0.9702,0.9702,0.9702,0.9702,0.0,0.0,0.0
2000-01-21,0.9778,0.9778,0.9778,0.9778,0.0,0.0,0.0
2000-01-20,0.9734,0.9734,0.9734,0.9734,0.0,0.0,0.0
2000-01-19,0.9734,0.9734,0.9734,0.9734,0.0,0.0,0.0
2000-01-18,0.9705,0.9705,0.9705,0.9705,0.0,0.0,0.0
2000-01-14,0.9704,0.9704,0.9704,0.9704,0.0,0.0,0.0
2000-01-13,0.9664,0.9664,0.9664,0.9664,0.0,0.0,0.0
2000-01-12,0.969,0.969,0.969,0.969,0.0,0.0,0.0
2000-01-11,0.9692,0.9692,0.9692,0.9692,0.0,0.0,0.0
2000-01-10,0.9763,0.9763,0.9763,0.9763,0.0,0.0,0.0
2000-01-07,0.9753,0.9753,0.9753,0.9753,0.0,0.0,0.0
2000-01-06,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0
2000-01-05,0.9841,0.9841,0.9841,0.9841,0.0,0.0,0.0
2000-01-04,0.9949,0.9949,0.9949,0.9949,0.0,0.0,0.0
2000-01-03,1.0123,1.0123,1.0123,1.0123,0.0,0.0,0.0
1999-12-31,1.005,1.005,1.005,1.005,0.0,0.0,0.0
1999-12-30,1.0022,1.0022,1.0022,1.0022,0.0,0.0,0.0
1999-12-29,1.0057,1.0057,1.0057,1.0057,0.0,0.0,0.0
1999-12-28,1.0039,1.0039,1.0039,1.0039,0.0,0.0,0.0
1999-12-27,1.0046,1.0046,1.0046,1.0046,0.0,0.0,0.0
1999-12-23,1.0103,1.0103,1.0103,1.0103,0.0,0.0,0.0
1999-12-22,1.0115,1.0115,1.0115,1.0115,0.0,0.0,0.0
1999-12-21,1.0075,1.0075,1.0075,1.0075,0.0,0.0,0.0
1999-12-20,1.0051,1.0051,1.0051,1.0051,0.0,0.0,0.0
