Date,Open,High,Low,Close,Volume,Prev Day OI,Prev Day Volume
2018-06-15,2782.5,2784.0,2766.25,2776.85,45298.0,780855.0,398105.0
2018-06-14,2773.25,2789.25,2767.5,2783.25,357360.0,846019.0,614173.0
2018-06-13,2788.0,2791.75,2773.75,2774.25,585659.0,1075597.0,988748.0
2018-06-12,2781.25,2789.75,2778.5,2784.0,945655.0,1541905.0,1218834.0
2018-06-11,2771.0,2790.5,2770.5,2783.0,1179868.0,2131918.0,1367033.0
2018-06-08,2771.0,2779.75,2752.0,2778.75,1291932.0,2528038.0,1773923.0
2018-06-07,2773.25,2779.75,2760.0,2772.25,1744712.0,2857383.0,1326401.0
2018-06-06,2751.0,2774.75,2748.0,2772.25,1296474.0,2946533.0,1027609.0
2018-06-05,2746.0,2753.25,2739.0,2751.5,972203.0,2973815.0,857850.0
2018-06-04,2731.0,2749.25,2729.0,2745.5,826178.0,2971859.0,1241171.0
2018-06-01,2707.5,2737.0,2706.0,2733.75,1164165.0,2986857.0,1665452.0
2018-05-31,2720.25,2728.25,2699.75,2705.5,1616744.0,2988168.0,1424364.0
2018-05-30,2693.25,2729.25,2685.75,2724.5,1387545.0,2994694.0,1989677.0
2018-05-29,2729.0,2731.75,2675.0,2692.25,1919923.0,2972496.0,993783.0
2018-05-25,2726.75,2737.75,2713.75,2718.25,965082.0,2959394.0,1277264.0
2018-05-24,2729.75,2733.25,2705.75,2727.5,1226076.0,2971689.0,1295885.0
2018-05-23,2724.5,2733.0,2704.5,2730.75,1264269.0,2949209.0,891511.0
2018-05-22,2731.25,2741.75,2721.5,2726.0,859759.0,2952475.0,951913.0
2018-05-21,2728.75,2739.25,2724.25,2733.0,911242.0,2944226.0,1013073.0
2018-05-18,2718.75,2727.0,2708.75,2713.0,985659.0,2937683.0,1071506.0
2018-05-17,2721.75,2732.0,2711.0,2718.75,1043897.0,2912515.0,1057687.0
2018-05-16,2711.25,2728.0,2704.5,2723.0,1033300.0,2903781.0,1519108.0
2018-05-15,2728.5,2731.25,2700.5,2709.0,1486522.0,2889450.0,945963.0
2018-05-14,2727.25,2741.25,2724.25,2731.0,924062.0,2887528.0,1066248.0
2018-05-11,2716.25,2732.5,2716.25,2729.5,1027300.0,2867496.0,1173629.0
2018-05-10,2696.0,2725.0,2692.75,2718.75,1149345.0,2852929.0,1251722.0
2018-05-09,2669.75,2700.0,2666.5,2696.0,1219066.0,2842527.0,1281751.0
2018-05-08,2668.0,2674.25,2652.25,2670.25,1242956.0,2834612.0,1148919.0
2018-05-07,2662.75,2681.5,2661.25,2670.0,1106056.0,2852359.0,1699202.0
2018-05-04,2631.75,2669.5,2612.25,2663.0,1627248.0,2859232.0,2146587.0
2018-05-03,2626.75,2636.25,2591.25,2631.75,2085915.0,2857898.0,1427995.0
2018-05-02,2655.5,2658.5,2624.25,2627.5,1368993.0,2860955.0,1323628.0
2018-05-01,2646.25,2658.0,2623.25,2652.25,1294588.0,2859811.0,1341086.0
2018-04-30,2670.5,2682.25,2645.0,2647.0,1278496.0,2853010.0,1142350.0
2018-04-27,2675.5,2676.25,2657.75,2671.5,1120149.0,2865991.0,1279539.0
2018-04-26,2648.25,2677.5,2639.5,2674.5,1253088.0,2905239.0,1902899.0
2018-04-25,2635.25,2648.25,2611.25,2644.5,,2905501.0,2329880.0
